ASV_ID	arc_eval	bac_eval	euk_eval	mito_eval	eval_method
d2989f4418e5ffb727a5fd218311bd8d	2.9e-36	1e-105	NA	NA	barrnap:0.9
d2ae95a0df3b48b9a3db8ee3fd4cec69	4.1e-35	6.6e-93	NA	NA	barrnap:0.9
d2b5b483dec2d78dcb9dc5c8d8c0c2ae	2.2e-42	5.4e-107	NA	NA	barrnap:0.9
d2b6f975b4c7b69f12c5171bac17771f	8.2e-36	6.2e-92	NA	NA	barrnap:0.9
d2b79e383f6615c625483ce5f472f8db	1.6e-38	5e-100	NA	NA	barrnap:0.9
d2c656a04e4e23219e98099c9788f54a	4.6e-35	2.9e-98	NA	NA	barrnap:0.9
d3084bbea9d7e139076d2d89c5c127f4	1.1e-39	2.2e-103	NA	NA	barrnap:0.9
d30d1eece11b9133dc884c81733243af	8.7e-37	1.6e-88	NA	NA	barrnap:0.9
d3226beb5755034bd9b76c7878731999	3.3e-34	2.2e-96	NA	NA	barrnap:0.9
d349f70d96dcba75916bf18f879003e7	1.2e-42	1.1e-99	3.9e-09	NA	barrnap:0.9
d34dd4d41217b58d65f4882eccf38153	2.3e-36	5.1e-96	NA	NA	barrnap:0.9
d36daf5246e826ba1c5efeb959b6d086	1.3e-37	8.2e-97	NA	NA	barrnap:0.9
d37a47b4ff3a86ce14d24e63349f0e4f	5.4e-31	3.3e-95	NA	NA	barrnap:0.9
d38071d3e425aaa1678dd92d8be7e987	4.8e-35	2.8e-91	NA	NA	barrnap:0.9
d38220e1379829d35cd0136b66d6457a	2.6e-39	1.2e-100	NA	NA	barrnap:0.9
d389c96507bab63f9cfbca5ec8c62797	2.4e-36	3.1e-98	NA	NA	barrnap:0.9
d3aec23fd24e9ccffc4582ff669c0e66	2.1e-42	3.3e-102	NA	NA	barrnap:0.9
d3b0485872f7b512ff86644b2c037828	1.7e-38	2.7e-102	NA	NA	barrnap:0.9
d3c763fe3b0f5a0ed362c1019540dd8a	4.3e-40	5e-103	NA	NA	barrnap:0.9
d3d8edb9f1b9f249165de81c8732f2c1	6.5e-41	1e-100	NA	NA	barrnap:0.9
d3e8438ded730502a676dfc67df0bdcf	3.5e-41	1.5e-104	NA	NA	barrnap:0.9
d3ef453ef33f9a6855d2ec43f6b8c301	8.6e-37	1.2e-99	NA	NA	barrnap:0.9
d3f1302c3bae883ca860525ba3b73724	2.2e-40	1.1e-99	NA	NA	barrnap:0.9
d416938816978704706c16a205f401b0	2.9e-36	7.8e-89	NA	NA	barrnap:0.9
d418c4f982037ba1d915be4c50e264de	1.5e-45	3.7e-105	1.3e-07	NA	barrnap:0.9
d46d8fe03ba46772d25d3b50a92f1b95	8e-35	1.9e-92	NA	NA	barrnap:0.9
d48dedec7afd7b307bbc3dbc9daf4671	4.2e-37	2.5e-101	NA	NA	barrnap:0.9
d4a881c2bebf5cd8c27827aed5f43069	8.6e-42	5.5e-100	NA	NA	barrnap:0.9
d4b83bc55b93e2a44e64927961562c29	2.4e-36	3.5e-101	NA	NA	barrnap:0.9
d4ba8811628e956294d2987629b46a40	2.4e-35	4.5e-98	NA	NA	barrnap:0.9
d4cc124ed2f39db8e9e7797f50cba04c	7.2e-40	7.4e-101	NA	NA	barrnap:0.9
d4f8298d07a235b1ad5531554209ce8b	1e-36	6e-99	NA	NA	barrnap:0.9
d4fbafc90bb07a855f1ab63063763758	5.5e-39	3.7e-101	NA	NA	barrnap:0.9
d52e223f8d2c32df7e0fc0251b7285e0	9.1e-39	4.5e-102	NA	NA	barrnap:0.9
d530853292c1f399670b674c7bb52885	8.9e-39	3.8e-100	NA	NA	barrnap:0.9
d5363217380bf899d351996f77d4d7d4	2.3e-39	1.7e-96	NA	NA	barrnap:0.9
d5606897fd8c264ef673304c64581401	9.3e-40	2.7e-105	NA	NA	barrnap:0.9
d56706132a9e14a8ef22b5d7e1c02774	2.3e-39	2.1e-101	NA	NA	barrnap:0.9
d56ad1c4de63c1f652dc8cec33c2fa6a	6.5e-34	1.1e-104	NA	NA	barrnap:0.9
d58e34c4ea23cb3fd60beb2d92888784	3.9e-41	2.4e-99	NA	NA	barrnap:0.9
d58fc91b1eb082390d4f1431ef548ee9	3.6e-40	1.2e-102	NA	NA	barrnap:0.9
d591c2456c9c5c339c7b3e229c0c2417	1.7e-35	3.1e-103	NA	NA	barrnap:0.9
d59a2f5af04e949c420b2bec57818341	2.8e-38	6.6e-104	NA	NA	barrnap:0.9
d5a8b4afd09959b73171b13801a332fd	1.3e-39	3.4e-92	NA	NA	barrnap:0.9
d5b0674689873fd9a57c1668c633323f	1.7e-39	3.7e-101	NA	NA	barrnap:0.9
d5b614631c903a89959496e857db917e	3.9e-40	3.6e-103	NA	NA	barrnap:0.9
d5ba01e6452bf8c92a763f2ff86f0f9c	2.5e-38	7.1e-99	NA	NA	barrnap:0.9
d5bc1b71e6caba7d219b1c45704667e4	2.5e-36	2.8e-98	NA	NA	barrnap:0.9
d5c35c579f2c413aa8a4eb8969efccc4	2.7e-40	1.1e-93	NA	NA	barrnap:0.9
d5d68c35da37e44308117b1605f1fe70	7.7e-34	4.6e-101	4.7e-07	NA	barrnap:0.9
d5da4c24d73a750c481fed2fce9cb052	1.1e-35	5.7e-98	NA	NA	barrnap:0.9
d5dd02488cebcc50f3003573ed0b6a4a	4.8e-39	7.7e-101	NA	NA	barrnap:0.9
d5e881d2a8e90059fda6c83c51d234c7	3.6e-34	5e-94	NA	NA	barrnap:0.9
d5e9ebc22ca9b62b1fffe7782e365747	4.7e-45	2e-106	NA	NA	barrnap:0.9
d6076d40fc3926cd1f744c7c07d9d288	2.8e-42	5e-95	NA	NA	barrnap:0.9
d60cead8d3b655663eb222cd76ec4d74	7.9e-37	2.2e-99	NA	NA	barrnap:0.9
d621727d4d19a8407b68df28446aafcb	2.9e-33	2.1e-96	NA	NA	barrnap:0.9
d6360dc197e3de3a26297b92c320154a	1.7e-35	2.6e-96	NA	NA	barrnap:0.9
d646525c5c7936fd9342509774b438e5	3.5e-35	5.2e-101	NA	NA	barrnap:0.9
d668f4bc4d2672983dc105a9929dbbb5	1.5e-35	8.2e-101	NA	NA	barrnap:0.9
d66ed13703ec0ed2b946f2769ceff164	1.1e-41	3.2e-100	NA	NA	barrnap:0.9
d68d40690471fab935cb70326c67ee17	1.1e-36	3.6e-102	NA	NA	barrnap:0.9
d6cf6e78ec810bb7b10c1af29f1a2555	1.6e-39	1.9e-102	NA	NA	barrnap:0.9
d6e2fa37daf77d5ec586706dbbbdb07b	2.6e-35	1.8e-101	NA	NA	barrnap:0.9
d6eaf9a8ff34b5b8d5fafaaefde865e3	1.3e-38	7.8e-103	NA	NA	barrnap:0.9
d71126fcc65122b1575ad04a4eebe9c9	3.9e-34	2.5e-98	NA	NA	barrnap:0.9
d71543209c532865151ad7e62213a70d	7.1e-42	2.8e-101	2.4e-07	NA	barrnap:0.9
d71a0d930048d8f93519ab1e4d3665d0	1.1e-37	2.3e-98	NA	NA	barrnap:0.9
d729c6f42fcec423d91ba2ec7da5575a	1e-40	1.1e-96	NA	NA	barrnap:0.9
d74089fb04bd26ec381db1153535998c	1.2e-35	3.3e-98	NA	NA	barrnap:0.9
d750ae4fb2e818c8ab26aa0c70551ace	3e-42	1.5e-93	NA	NA	barrnap:0.9
d768b7755068375494b4fe2a87d3ce32	5.3e-39	1.4e-104	NA	NA	barrnap:0.9
d77373269bcfdc4cd8fa38e5fb249bd4	4.7e-19	2.7e-40	NA	NA	barrnap:0.9
d7aa57a477f06d42a76e63efdadbaef6	2.1e-38	4.7e-97	NA	NA	barrnap:0.9
d7b2e537df5e3d9339608847b0c41346	2.9e-34	5.8e-94	NA	NA	barrnap:0.9
d7c112aba64bf28c2fd881a6eda12c2c	2.6e-42	2.8e-103	NA	NA	barrnap:0.9
d7cd179ce68d0fc6099fd26f96fbd4d5	5.2e-35	4.3e-98	NA	NA	barrnap:0.9
d7e4a32fddbabc41e36c3623b40f1831	1.4e-38	4.8e-102	NA	NA	barrnap:0.9
d7fef850be6265c0982b934fdeafa1e3	4.1e-41	7.2e-98	9.5e-08	NA	barrnap:0.9
d80edaab5da6993419dd3739171ac644	9.1e-38	2.2e-93	NA	NA	barrnap:0.9
d81354216c6dbb9198c620f5a5462990	5.3e-38	6.2e-105	NA	NA	barrnap:0.9
d824127775816ce5ad29e9a6564a7e42	3.8e-32	1.3e-88	NA	NA	barrnap:0.9
d827ef1476d95f8b8f689a21a5c83190	1.6e-39	1e-102	NA	NA	barrnap:0.9
d83e049395b71ebb628e61894f8996fa	5.9e-39	9.5e-100	NA	NA	barrnap:0.9
d852ec20ae1f11bc915c979ac88aed08	6.4e-36	2.1e-105	NA	NA	barrnap:0.9
d882fd625a4aa2e7b0be0772688a0c73	1.7e-34	2.2e-96	NA	NA	barrnap:0.9
d889bd2ce4154c89123ebe35332fdf7d	3e-37	7.4e-103	NA	NA	barrnap:0.9
d896f8a839eb03575075acc8756d86bd	1.5e-35	1.2e-105	NA	NA	barrnap:0.9
d8a5bd3d00a2d5d6213c1ba43142e4ba	1.1e-33	7.4e-101	NA	NA	barrnap:0.9
d8a9817499961dccd9013e54ae112964	2.5e-38	2.7e-99	NA	NA	barrnap:0.9
d8bbdb1a8b8e9ca74c61f514813f0576	9.1e-41	1.9e-99	3.2e-07	NA	barrnap:0.9
d8befa8ca28067455ce244da8828c58f	5.2e-41	3e-103	NA	NA	barrnap:0.9
d8bfd989c91f51bfaced80d5191cffc4	2.6e-36	7.3e-98	NA	NA	barrnap:0.9
d8c9eb518e9a941c62ec72ff497bd877	1.2e-32	1.8e-84	NA	NA	barrnap:0.9
d8d5a0aee0f8463ac960e81be9237f4d	1.4e-42	8.6e-105	NA	NA	barrnap:0.9
d8daf5b86d9b9935400f5d3fdf3888e9	1.4e-40	2.9e-91	NA	NA	barrnap:0.9
d909e9d34da3f7eca8fc0200f99fc462	1.4e-35	1.2e-96	NA	NA	barrnap:0.9
d9237700850752f25a9af607f3a5a517	1.4e-39	8.6e-93	NA	NA	barrnap:0.9
d93d74c46372c55ca9b5d3afa9788885	1.8e-37	4e-99	NA	NA	barrnap:0.9
d94477d2e9ab9cdff3bdbc50ecadf341	9e-38	7.6e-102	NA	NA	barrnap:0.9
d95697ca8f876c24d2c0c7ea9c1487a9	1.3e-37	7.4e-102	NA	NA	barrnap:0.9
d9655dc8de1f33c97df6d50699ebf360	2e-38	4.2e-96	NA	NA	barrnap:0.9
d99148539a431f9c0f51d8ebd1e5475c	3.4e-33	2.8e-87	NA	NA	barrnap:0.9
d9a1223804bf961df9eaa8f58b3aae83	3.7e-37	5.4e-100	NA	NA	barrnap:0.9
d9a2978d1ca62de6ddaf80950ba926ee	1.3e-39	8.4e-100	NA	NA	barrnap:0.9
d9d890a574c3c4777a2ae2e023c0b667	5e-39	1.1e-102	NA	NA	barrnap:0.9
d9da98a2b9bad9378b20bcfcc9adaac3	3.1e-41	4.4e-102	NA	NA	barrnap:0.9
d9e221f0ae429d599991eb5c43138937	3.2e-34	1.3e-99	NA	NA	barrnap:0.9
d9f0dc3155754f5e61e29149c940ed81	2e-36	8e-94	NA	NA	barrnap:0.9
d9f77a5db2fd2625760620a1b99d05ce	2.3e-42	1.2e-94	NA	NA	barrnap:0.9
da09a6b287666ef0aaf5ac659f62b2f9	5.6e-47	8.8e-97	1.1e-08	NA	barrnap:0.9
da139925599f7e47d13de4a5c183f1cc	3e-37	2.7e-93	NA	NA	barrnap:0.9
da19216efd4b2967ed926098ec0064a3	2.2e-37	7.7e-102	NA	NA	barrnap:0.9
da453dbba901e1721dc59aeb44e44363	8.3e-38	7.1e-101	NA	NA	barrnap:0.9
da4758fa83cf6e0930fca1d271bdcf96	5.6e-37	1.3e-97	NA	NA	barrnap:0.9
da653035ef08144f715147e5a90f8d0f	5.8e-37	1.3e-92	NA	NA	barrnap:0.9
da9f94006ace250a82ddbf416f8410c1	4.1e-37	4.7e-88	NA	NA	barrnap:0.9
dab8e8014ab9093b586ae5b48f2aefc6	1.8e-37	5.3e-101	NA	NA	barrnap:0.9
dab9be203465b156fbed4f77cb75d685	5.7e-34	3.8e-99	NA	NA	barrnap:0.9
dad9406760d786c233d94e3535953910	3.6e-36	5.8e-97	NA	NA	barrnap:0.9
daf3a14397a441697046bc56ea03c0c1	5.8e-39	4.7e-103	NA	NA	barrnap:0.9
dafa61f22747825429621dde4d5ea48d	6.6e-39	1.6e-97	NA	NA	barrnap:0.9
daff2cc176fb0d3735839a199f9d8542	2.4e-45	5.2e-97	NA	NA	barrnap:0.9
db0d79b510b39d5dd5f0d92f1e668861	2e-36	7.4e-101	NA	NA	barrnap:0.9
db1a86b10760c3f8e5338855178ee352	5.6e-37	8.8e-100	NA	NA	barrnap:0.9
db1c59a03d72f3c5f380b6848eec0ffd	8.9e-35	3.7e-105	NA	NA	barrnap:0.9
db290f067dcfc0826dc2aa5fa7f0c33c	4.8e-40	1.5e-104	NA	NA	barrnap:0.9
db5b88af6b01850c8b589cefc47bfa6e	6.1e-33	1.3e-90	NA	NA	barrnap:0.9
dba91983e0a4c0dd53f71614bb60a513	3.6e-37	2.5e-97	NA	NA	barrnap:0.9
dbb6aee39a42c32c29f56a520d062b65	2.8e-35	3e-104	NA	NA	barrnap:0.9
dbbbc7237e7a36a5a792689eec8c5e0e	5.2e-33	7e-99	NA	NA	barrnap:0.9
dbde7cda458f0aae275988bd1554c629	1.8e-36	3.4e-92	NA	NA	barrnap:0.9
dbdfec3c9e40c680f8c30f195ee1bb17	8.8e-38	3.1e-100	NA	NA	barrnap:0.9
dbe3a11485af4a99c6a0e966097c5ee2	2.4e-36	1.7e-102	NA	NA	barrnap:0.9
dc1162c607316097c8646a502ef98261	3e-29	8.3e-87	NA	NA	barrnap:0.9
dc2d8b69a808a99c0676d3f4a94bb25b	1.9e-32	1.5e-88	NA	NA	barrnap:0.9
dc46b1e88a696f675e18efd463635003	6.8e-41	1.8e-103	NA	NA	barrnap:0.9
dc578cced2bfd9048ed7e1c98aaaba74	1.6e-40	4.1e-92	NA	NA	barrnap:0.9
dc60615f9c624dda44b97fb95076e25c	1.7e-34	2e-90	NA	NA	barrnap:0.9
dc607ad8aa69fb4cc3031e94354fe8dc	5.9e-40	3.9e-101	NA	NA	barrnap:0.9
dc63c38e01618e1dac8ef676ba915037	3.7e-32	2.4e-99	NA	NA	barrnap:0.9
dc79f1c323b7ddada7f84f823cae68bd	1.5e-36	1.6e-100	NA	NA	barrnap:0.9
dc8414ca114d6ea9fce000bc2253c23c	7.7e-37	7.4e-106	NA	NA	barrnap:0.9
dc8c2ec824a65cd1bd4cd814f31be0cf	3.1e-36	1.2e-95	NA	NA	barrnap:0.9
dc903657cb07a545e6e42bb4b69c1291	7.8e-40	1.7e-88	NA	NA	barrnap:0.9
dc9293c2af06b606e5df40f63b0247a1	1.2e-36	2.4e-104	NA	NA	barrnap:0.9
dca184b8a420bbd9d0d5db8bab77a739	6.6e-40	4.1e-91	NA	NA	barrnap:0.9
dca41ba931cf105a87e5c7265f0fc2d9	3e-36	1.1e-91	NA	NA	barrnap:0.9
dcab6ef61338c4824903633578b32df2	1.2e-40	8.1e-99	1.3e-07	NA	barrnap:0.9
dcb3972c65b7275c955cb08db91a2eb0	1.2e-37	2.5e-89	NA	NA	barrnap:0.9
dcb60512c3f8743b936c2ca21ad1499e	1.5e-34	2.3e-97	NA	NA	barrnap:0.9
dcb881d78ca8d7209c589fc546fad927	8.9e-37	5.2e-102	NA	NA	barrnap:0.9
dcbb0b0b050bdee3e0f8df09d98fa4bb	1.6e-40	8.7e-101	NA	NA	barrnap:0.9
dcbeb6627e1750a3c48a8e85982c371a	1e-32	2e-95	NA	NA	barrnap:0.9
dcbffa3cd2481368630d2f36c083de08	2.5e-46	4.1e-97	NA	NA	barrnap:0.9
dcc3d6b37eed388778e0c9e4d73b3ae9	3.2e-37	3.9e-103	NA	NA	barrnap:0.9
dccd06124299ddeef552c6670a3da325	1.2e-39	1.8e-102	NA	NA	barrnap:0.9
dcd37e5ae1f168ba61a44057ab4e38a0	2.1e-39	1.3e-97	NA	NA	barrnap:0.9
dce59bb79018b80424d48c068dacb812	1.9e-41	1.5e-100	NA	NA	barrnap:0.9
dceb54c8665234b61cca9e706092a914	5e-36	1.2e-99	NA	NA	barrnap:0.9
dcec4a2f82675d2c554d6942f154de6a	1.2e-39	7e-99	NA	NA	barrnap:0.9
dd08d18c7c4eb9b9a2f64ac9a134eb8f	6.2e-36	4.7e-99	NA	NA	barrnap:0.9
dd0e9f6eb5325bb47581fcaea8a13a38	1.9e-34	1.2e-87	NA	NA	barrnap:0.9
dd14934aae7288902d8233027c01e7ec	3.1e-38	3e-87	NA	NA	barrnap:0.9
dd1cb729d11eb6b21ac768d36e9d94aa	2e-35	1.7e-96	NA	NA	barrnap:0.9
dd2a836b726ef054065cd3bc2835756d	4.9e-40	6.4e-103	NA	NA	barrnap:0.9
dd7eb90b81014275c4b07b34430f15b2	6.6e-38	3.8e-98	NA	NA	barrnap:0.9
dd7f6c8990d6ed018588e6498bd34dce	2.1e-38	1.3e-96	NA	NA	barrnap:0.9
dd7f9018ba610dcf2764b49e32a00204	4.6e-39	2e-104	NA	NA	barrnap:0.9
dd85c914b3ad8446a40ad286225dc3ef	4.6e-34	7e-94	NA	NA	barrnap:0.9
dd87d17e39e73b52fc2020090a3fe7be	5.8e-45	2.4e-104	NA	NA	barrnap:0.9
ddc77276da039e3c57b5151b3034f430	1.2e-37	3.2e-98	NA	NA	barrnap:0.9
ddd2dc59f9fb9711553b69a59ff4f6ca	8.5e-35	5.4e-103	NA	NA	barrnap:0.9
dddc90e28632457fce684465080b2f07	1.9e-37	3.2e-95	3.5e-08	NA	barrnap:0.9
dddd0458189606240dc7fe2473a38fd3	4.7e-38	8.9e-101	NA	NA	barrnap:0.9
dde72fa18dc35cc6be70af3ddd9abf1d	2.1e-38	1.8e-101	NA	NA	barrnap:0.9
dde94d70eb61fc7c299ee26f086135a1	5e-41	1.2e-99	NA	NA	barrnap:0.9
de0c8fa9a054031ab9e6364c2f3cc595	1.2e-37	3.1e-97	NA	NA	barrnap:0.9
de12945ad6c8fb579f1ce448a9e4e2bc	7.3e-39	1.7e-100	NA	NA	barrnap:0.9
de2579c93bf9007507ac53a32cb27112	6.2e-37	1.7e-102	1.4e-07	NA	barrnap:0.9
de40854c38ad2763415b163ccf751558	1.6e-37	5.2e-94	NA	NA	barrnap:0.9
de49dd8a13e8286676a2ff454c4bd9a0	3.6e-35	1.6e-95	NA	NA	barrnap:0.9
de4d4f1bec07608d2717b4f20f5cd942	1e-32	5.1e-93	NA	NA	barrnap:0.9
de5589bd04e6d8b3aa375e5ee1958a3d	6.2e-38	3.2e-97	NA	NA	barrnap:0.9
de5eddad61e0c1009b9e640303422f6f	1.1e-43	1.4e-93	NA	NA	barrnap:0.9
de65462daadd6cff0a80566a83dec07a	3.2e-34	8.8e-96	NA	NA	barrnap:0.9
de85fee2dfe5101f7bd220190e3de885	4e-41	9.4e-93	NA	NA	barrnap:0.9
de8fbb97462d3d1c2776d50fea981ab2	1.7e-41	4.6e-103	NA	NA	barrnap:0.9
de8fe4d29e01ce8a597da44e7d2eeee1	1.7e-44	2.9e-99	NA	NA	barrnap:0.9
de96c905bfbcb40856052b210ff8385f	4.4e-42	1.5e-95	NA	NA	barrnap:0.9
de97a76ca54cf8f2481b5690183015ea	1.9e-40	2.2e-99	NA	NA	barrnap:0.9
dea2f72e5c100544dcdc661ec307312b	7.6e-39	5.3e-98	NA	NA	barrnap:0.9
dea594211c021d9c4eb1c4fd5a653f61	8.7e-38	3.2e-101	NA	NA	barrnap:0.9
dec7582a3438c29e5d8852c1fd0248e1	3.5e-41	2.1e-94	NA	NA	barrnap:0.9
ded1cde0211692967ea06ea54d672f8b	2e-39	2.7e-103	9.7e-07	NA	barrnap:0.9
dedeaca75fdac0937c415b8290b234ac	1.6e-41	3e-103	NA	NA	barrnap:0.9
deeffde177e4d6eb1639e2accb2b7b70	2.1e-34	5.9e-93	NA	NA	barrnap:0.9
def2620d87e1c27a26a3c0b9a4e12604	8.1e-42	2.2e-99	NA	NA	barrnap:0.9
def2a66c58ca230f9741df3df4c67ba8	9.7e-40	1.4e-102	NA	NA	barrnap:0.9
deff003b3242408764088f646f8898d4	3.1e-40	1.9e-94	NA	NA	barrnap:0.9
df31ca72a9c2fd9ec8d7cecb8dc2b841	4.6e-43	3.2e-101	NA	NA	barrnap:0.9
df476f837a5dd493aed55e94bec1f594	1.8e-38	2.4e-102	NA	NA	barrnap:0.9
df47eb7af6288cd672db21c4dc9be967	4.8e-47	1.1e-95	NA	NA	barrnap:0.9
df726ef69855cf6e55c693d7f47e948e	2.7e-32	1.9e-94	NA	NA	barrnap:0.9
df7462840f42dabcbc0e2bb0b5d2f520	8.3e-38	7e-99	NA	NA	barrnap:0.9
dfba53977991cf6bf6c8c7db5a966e22	2.9e-35	1.6e-98	NA	NA	barrnap:0.9
dfbe8d854288ce67ebaf553203d1f88a	9e-40	8e-89	NA	NA	barrnap:0.9
dfca52ffbc021f82452c1cabdac01b09	4.3e-35	1e-102	NA	NA	barrnap:0.9
dfd35aee76d50cfe6de5193505aaa208	2.3e-34	3.9e-103	6.7e-07	NA	barrnap:0.9
dfd399ac7af5dfeab40c228a3a993e34	2.6e-38	1.2e-97	NA	NA	barrnap:0.9
dfd52c2d401e493e274895436aa4b889	2.8e-39	1.7e-98	NA	NA	barrnap:0.9
dfda5c43a927e25b17d9352c6dd343e2	1.7e-38	1.1e-96	NA	NA	barrnap:0.9
dfe45096556903ff92ca7671bad8ad55	3.8e-36	1.5e-100	NA	NA	barrnap:0.9
dfecb99bef8cc3565e96de59c5949ada	3.4e-41	8e-105	NA	NA	barrnap:0.9
e001d642b5b7a9cb8ffda3284a4b536e	7e-46	2.3e-105	2.2e-07	NA	barrnap:0.9
e017b07cfaefbd540700f820a30ff501	1.1e-34	8.2e-97	NA	NA	barrnap:0.9
e01e647cd6ceaf4a9d62bbf3d0b5f1b1	1.9e-36	1.2e-100	NA	NA	barrnap:0.9
e0243bc577c8b16a00a5a0f1c398e185	1.2e-37	7.8e-98	NA	NA	barrnap:0.9
e034e404f53707903ce4817ca6dca28d	1.9e-41	3e-99	1.4e-07	NA	barrnap:0.9
e03e6ae6a086797e79f3b644d1141405	1.3e-39	3.4e-102	NA	NA	barrnap:0.9
e0416e85dbc1df8eebd3abe10189f4a8	1.2e-38	4.8e-100	NA	NA	barrnap:0.9
e08dfdb71e233c17a89eda697a730aba	2.4e-33	4.2e-87	NA	NA	barrnap:0.9
e096684fd9e4bdd096d13ba142a77160	2.3e-39	3.2e-105	NA	NA	barrnap:0.9
e0a0d5de3978232ab5a3a25f0acd6285	1.3e-36	2.4e-97	NA	NA	barrnap:0.9
e0a41de97e62a7b13c360a0c44225ab2	2.9e-39	7.7e-97	NA	NA	barrnap:0.9
e0bb258cf55326ca356185b525d7fc55	6.7e-33	2.8e-85	NA	NA	barrnap:0.9
e0c192f6a496c9e09e33b7bf3dd39c2b	1.1e-38	4.5e-102	NA	NA	barrnap:0.9
e0c45150311cecb90978a1c0b57a75fb	1.2e-34	1.2e-100	NA	NA	barrnap:0.9
e0d3e1d5ac3f5f182bac7b2a300435f8	3.2e-36	6.7e-100	NA	NA	barrnap:0.9
e0d4e7330e55c3b30dcfd2e03ed3248d	1.6e-34	2.1e-103	4.7e-07	NA	barrnap:0.9
e0f2ddcfd881f7107a8e723511c473ba	2.7e-30	9.3e-95	NA	NA	barrnap:0.9
e0faa384a50fa053f260ea51303ad0cb	4.3e-34	1.3e-92	NA	NA	barrnap:0.9
e1010140375feefdbe80c0fef8c19989	1.7e-38	3.7e-99	NA	NA	barrnap:0.9
e1057bd9f404a5a65d93af8b131bcf93	8.8e-37	2.8e-88	NA	NA	barrnap:0.9
e10721a5d6ae6f47c8bf7ee751a16adf	4.6e-40	4.7e-101	NA	NA	barrnap:0.9
e1089256e002d19d0bcbc4de0e448d94	3e-40	6.7e-101	NA	NA	barrnap:0.9
e1116e464beccdc6c47f576dc392c929	1.6e-42	1.8e-98	NA	NA	barrnap:0.9
e1170d5fd1fb6f33b0407aad5e789fcb	4e-35	3.6e-92	NA	NA	barrnap:0.9
e118533748554f11f77502ef65d0cc4d	1.9e-39	2.9e-95	NA	NA	barrnap:0.9
e12e1a07eec525ea22d17e9a7efba41a	4.2e-40	1.9e-105	NA	NA	barrnap:0.9
e1373fe4dbd8c40e1195df162304a679	5.6e-42	1.2e-99	NA	NA	barrnap:0.9
e138f1c139b4151201df86b6379319a8	1.8e-35	1.2e-104	NA	NA	barrnap:0.9
e1517591a0277b1c9e342cd86689474d	1.8e-34	1.9e-92	NA	NA	barrnap:0.9
e156c59d71a833d1cf6a6d7b7a83d422	2.2e-40	2.3e-93	NA	NA	barrnap:0.9
e16089a7c92a9cfa0ae309fed2db193f	8.2e-36	1.7e-88	NA	NA	barrnap:0.9
e1814d63f2a54cf595ff77ba9183ad51	6.1e-39	2.3e-98	NA	NA	barrnap:0.9
e186b12224cbf0541f5387a001e538e8	2.2e-41	1.9e-105	NA	NA	barrnap:0.9
e1903f04808101ae46e182b662c609d1	3e-37	8.4e-92	NA	NA	barrnap:0.9
e1964cd5b2ddbc4d9137a63dcbb3d83e	5.1e-41	9.2e-100	3.6e-07	NA	barrnap:0.9
e199fb8507965cff3d8663a69e0dbe21	1.2e-41	3.3e-92	NA	NA	barrnap:0.9
e1ada48ab10fbe1cc3502daddf7d9410	3.8e-37	4.7e-99	NA	NA	barrnap:0.9
e1b0836e332a7546fd8aa03db3d64ef2	4.4e-39	7.5e-95	NA	NA	barrnap:0.9
e1c9374372d737de9abcd8ae07f6c08b	2e-37	5.7e-98	NA	NA	barrnap:0.9
e1ce22b5836f8fb53b656ed691f4dc2c	9.5e-40	1.6e-99	NA	NA	barrnap:0.9
e1d7538bf291e2dc825bc57b5c8d3dc0	1.5e-39	1e-99	2.4e-07	NA	barrnap:0.9
e1da8a435e1046d375c129b801ee1d6a	2.4e-35	2.7e-98	NA	NA	barrnap:0.9
e1dbdc6d576b52ebed06b865b4be948f	1e-32	1.8e-90	NA	NA	barrnap:0.9
e1dd0664becbda3892d96e033ae663bc	8.5e-39	5.6e-101	NA	NA	barrnap:0.9
e1e3cdf7849c86e3024ed7ba57fa5a8c	6.9e-35	2.8e-90	NA	NA	barrnap:0.9
e1e941fa9190c98e60de8aa735e26190	4.9e-36	2.1e-93	NA	NA	barrnap:0.9
e20305c98a17b20ea981deede6411564	5.6e-37	2.6e-102	NA	NA	barrnap:0.9
e2066cd63f93c741140166710996d46d	1.4e-34	4e-92	NA	NA	barrnap:0.9
e22077fee8d4c571e50b861e840c4d34	3.4e-31	6.1e-99	NA	NA	barrnap:0.9
e22de3629f97e8bbed471730bf2e36a3	6.4e-39	4.9e-100	NA	NA	barrnap:0.9
e2356602fe9d06314fc592c27ad19e02	8.2e-39	7.3e-102	NA	NA	barrnap:0.9
e2480f749345e4efd1f057adb1c4d025	1e-36	7.6e-93	NA	NA	barrnap:0.9
e265cf05cdaddd3c8bddfbd466b1ae81	7.3e-40	2.3e-98	NA	NA	barrnap:0.9
e27b74aace0506262ba91091ffd2d2ab	2.3e-33	2.3e-102	NA	NA	barrnap:0.9
e2a5259612ae9a71c305da1ec5348678	1.7e-36	2.2e-88	NA	NA	barrnap:0.9
e2b522b3d7768bee0bc19a5b1047b7ef	8.4e-36	2e-97	NA	NA	barrnap:0.9
e2be2b77564702b30c23864860f06d48	1.3e-41	2.1e-93	NA	NA	barrnap:0.9
e2bf3f16999cb9fefe9922698d45cd2a	7.6e-38	2.6e-98	NA	NA	barrnap:0.9
e2c4f808e1982d58283410c2e0918826	2.5e-08	2.3e-32	NA	NA	barrnap:0.9
